Date_Collected,Component_Name,Site_ID,Site_Name,Latitude_DD,Longitude_DD,Reporting_Result,Unit_Abbreviation,Town,Safety
2024-02-27 0:00:00,Escherichia coli,621S,Leo J. Martin Golf Course / Park Rd.,42.3306,-71.268,52,cfu/100ml,Newton/Weston,Safe
2024-02-27 0:00:00,Escherichia coli,609S,Washington St. Bridge,42.3252,-71.2585,30,cfu/100ml,Wellesley/Newton,Safe
2024-02-27 0:00:00,Escherichia coli,343S,Farm Rd./Bridge St.,42.2326,-71.3303,63,cfu/100ml,Dover/Sherborn,Safe
2024-02-27 0:00:00,Escherichia coli,591S,Rt. 9 Gaging Station,42.3165,-71.2281,5,cfu/100ml,Newton/Wellesley,Safe
2024-02-27 0:00:00,Escherichia coli,59CS,Mellen St. Bridge,42.1169,-71.5014,464,cfu/100ml,Bellingham/Hopedale/Milford,No Swimming
2024-02-27 0:00:00,Escherichia coli,521S,Ames St. Bridge,42.2524,-71.1763,52,cfu/100ml,Dedham,Safe
2024-02-27 0:00:00,Escherichia coli,484S,Greendale Ave. / Lyons St. / Dedham Medical Center,42.267,-71.205,20,cfu/100ml,Dedham/Needham ,Safe
2024-02-27 0:00:00,Escherichia coli,447S,"USGS Dover Gage, Mill St.",42.2563,-71.2596,20,cfu/100ml,Dover/Needham,Safe
2024-02-27 0:00:00,Escherichia coli,400S,Charles River Road Bridge,42.2693,-71.2998,31,cfu/100ml,Dover/Needham,Safe
2024-02-27 0:00:00,Escherichia coli,35CS,Central Street Bridge,42.1395,-71.5123,354,cfu/100ml,Milford,No Swimming
2024-02-27 0:00:00,Escherichia coli,90CS,"Rt. 126, N. Main St.",42.0943,-71.476,5,cfu/100ml,Bellingham,Safe
2024-02-27 0:00:00,Escherichia coli,CHE7,DS Cheesecake mouth,42.36472,-71.21305,443,cfu/100ml,Newton,No Swimming
2024-02-27 0:00:00,Escherichia coli,760T,Muddy River at Commonwealth Ave.,42.3487,-71.0918,231,cfu/100ml,Boston,Safe
2024-02-27 0:00:00,Escherichia coli,567S,Nahanton Park,42.2971,-71.2078,10,cfu/100ml,Needham/Newton,Safe
2024-02-27 0:00:00,Escherichia coli,318S,Rt. 27 Bridge / S. Main St.,42.2099,-71.3517,97,cfu/100ml,Medfield/Sherborn,Safe
2024-02-27 0:00:00,Escherichia coli,715S,Arsenal St. Bridge,42.3616,-71.1473,74,cfu/100ml,Brighton/Watertown,Safe
2024-02-27 0:00:00,Escherichia coli,743S,Western Ave. Bridge,42.3642,-71.1168,52,cfu/100ml,Boston/Cambridge,Safe
2024-02-27 0:00:00,Escherichia coli,700S,N. Beacon St. Bridge,42.3589,-71.1616,86,cfu/100ml,Brighton/Watertown,Safe
2024-02-27 0:00:00,Escherichia coli,763S,Massachusetts Ave. (Harvard) Bridge,42.3544,-71.0914,63,cfu/100ml,Boston/Cambridge,Safe
2024-02-27 0:00:00,Escherichia coli,269T,Causeway St./ Stop River,42.1585,-71.3029,5,cfu/100ml,Medfield,Safe
2024-02-27 0:00:00,Escherichia coli,267S,Dwight St. Bridge,42.1735,-71.3232,197,cfu/100ml,Millis/Medfield,Safe
2024-02-27 0:00:00,Escherichia coli,729S,Eliot St. Bridge,42.3716,-71.1328,145,cfu/100ml,Boston/Cambridge,Safe
2024-02-27 0:00:00,Escherichia coli,290S,West St. / Dover Rd. ,42.1888,-71.3333,73,cfu/100ml,Medfield/Millis,Safe
2024-02-27 0:00:00,Escherichia coli,773S,Longfellow Bridge,42.3614,-71.0754,122,cfu/100ml,Cambridge,Safe
2024-02-27 0:00:00,Escherichia coli,229S,"Rt. 115, Baltimore St.",42.1433,-71.3493,175,cfu/100ml,Millis,Safe
2024-02-27 0:00:00,Escherichia coli,165S,Shaw St. / Elm St. Bridge,42.1365,-71.4185,20,cfu/100ml,Franklin/Medway,Safe
2024-02-27 0:00:00,Escherichia coli,130S,Maple St. Bridge,42.1195,-71.4534,10,cfu/100ml,Bellingham,Safe
2024-02-27 0:00:00,Escherichia coli,012S,Watertown Dam Footbridge,42.3651,-71.1903,10,cfu/100ml,Watertown,Safe
2024-02-27 0:00:00,Escherichia coli,784S,New Charles River Dam,42.369,-71.0617,85,cfu/100ml,Boston,Safe
2024-01-09 0:00:00,Escherichia coli,784S,New Charles River Dam,42.369,-71.0617,249,cfu/100ml,Boston,No Swimming
2024-01-09 0:00:00,Escherichia coli,715S,Arsenal St. Bridge,42.3616,-71.1473,228,cfu/100ml,Brighton/Watertown,Safe
2024-01-09 0:00:00,Escherichia coli,729S,Eliot St. Bridge,42.3716,-71.1328,323,cfu/100ml,Boston/Cambridge,No Swimming
2024-01-09 0:00:00,Escherichia coli,743S,Western Ave. Bridge,42.3642,-71.1168,305,cfu/100ml,Boston/Cambridge,No Swimming
2024-01-09 0:00:00,Escherichia coli,760T,Muddy River at Commonwealth Ave.,42.3487,-71.0918,1530,cfu/100ml,Boston,Not safe for activities
2024-01-09 0:00:00,Escherichia coli,763S,Massachusetts Ave. (Harvard) Bridge,42.3544,-71.0914,601,cfu/100ml,Boston/Cambridge,No Swimming
2024-01-09 0:00:00,Escherichia coli,700S,N. Beacon St. Bridge,42.3589,-71.1616,197,cfu/100ml,Brighton/Watertown,Safe
2024-01-09 0:00:00,Escherichia coli,012S,Watertown Dam Footbridge,42.3651,-71.1903,120,cfu/100ml,Watertown,Safe
2024-01-09 0:00:00,Escherichia coli,130S,Maple St. Bridge,42.1195,-71.4534,10,cfu/100ml,Bellingham,Safe
2024-01-09 0:00:00,Escherichia coli,165S,Shaw St. / Elm St. Bridge,42.1365,-71.4185,20,cfu/100ml,Franklin/Medway,Safe
2024-01-09 0:00:00,Escherichia coli,229S,"Rt. 115, Baltimore St.",42.1433,-71.3493,1550,cfu/100ml,Millis,Not safe for activities
2024-01-09 0:00:00,Escherichia coli,267S,Dwight St. Bridge,42.1735,-71.3232,1020,cfu/100ml,Millis/Medfield,No Swimming
2024-01-09 0:00:00,Escherichia coli,269T,Causeway St./ Stop River,42.1585,-71.3029,10,cfu/100ml,Medfield,Safe
2024-01-09 0:00:00,Escherichia coli,318S,Rt. 27 Bridge / S. Main St.,42.2099,-71.3517,246,cfu/100ml,Medfield/Sherborn,No Swimming
2024-01-09 0:00:00,Escherichia coli,CHE7,DS Cheesecake mouth,42.36472,-71.21305,984,cfu/100ml,Newton,No Swimming
2024-01-09 0:00:00,Escherichia coli,290S,West St. / Dover Rd. ,42.1888,-71.3333,663,cfu/100ml,Medfield/Millis,No Swimming
2024-01-09 0:00:00,Escherichia coli,591S,Rt. 9 Gaging Station,42.3165,-71.2281,134,cfu/100ml,Newton/Wellesley,Safe
2024-01-09 0:00:00,Escherichia coli,CHE_OUT2,Cheesecake Brook S. Albemarle Rd Outfall,42.3568,-71.21604,5,cfu/100ml,Newton,Safe
2024-01-09 0:00:00,Escherichia coli,90CS,"Rt. 126, N. Main St.",42.0943,-71.476,41,cfu/100ml,Bellingham,Safe
2024-01-09 0:00:00,Escherichia coli,343S,Farm Rd./Bridge St.,42.2326,-71.3303,250,cfu/100ml,Dover/Sherborn,No Swimming
2024-01-09 0:00:00,Escherichia coli,662S,Moody St. Bridge,42.3732,-71.2367,97,cfu/100ml,Waltham,Safe
2024-01-09 0:00:00,Escherichia coli,635S,2391 Commonwealth Ave.,42.3448,-71.2599,5,cfu/100ml,Newton,Safe
2024-01-09 0:00:00,Escherichia coli,621S,Leo J. Martin Golf Course / Park Rd.,42.3306,-71.268,161,cfu/100ml,Newton/Weston,Safe
2024-01-09 0:00:00,Escherichia coli,675S,North St. Bridge,42.3672,-71.2182,74,cfu/100ml,Newton/Waltham/Watertown,Safe
2024-01-09 0:00:00,Escherichia coli,59CS,Mellen St. Bridge,42.1169,-71.5014,1020,cfu/100ml,Bellingham/Hopedale/Milford,No Swimming
2024-01-09 0:00:00,Escherichia coli,35CS,Central Street Bridge,42.1395,-71.5123,89.6,cfu/100ml,Milford,Safe
2024-01-09 0:00:00,Escherichia coli,567S,Nahanton Park,42.2971,-71.2078,132,cfu/100ml,Needham/Newton,Safe
2024-01-09 0:00:00,Escherichia coli,534S,Rt. 109 Bridge,42.2708,-71.1732,120,cfu/100ml,Boston/Dedham,Safe
2024-01-09 0:00:00,Escherichia coli,521S,Ames St. Bridge,42.2524,-71.1763,160,cfu/100ml,Dedham,Safe
2024-01-09 0:00:00,Escherichia coli,484S,Greendale Ave. / Lyons St. / Dedham Medical Center,42.267,-71.205,122,cfu/100ml,Dedham/Needham ,Safe
2024-01-09 0:00:00,Escherichia coli,447S,"USGS Dover Gage, Mill St.",42.2563,-71.2596,145,cfu/100ml,Dover/Needham,Safe
2024-01-09 0:00:00,Escherichia coli,400S,Charles River Road Bridge,42.2693,-71.2998,262,cfu/100ml,Dover/Needham,No Swimming
2024-01-09 0:00:00,Escherichia coli,387S,Elm Bank / Cheney Dr. Bridge,42.2757,-71.3095,246,cfu/100ml,Wellesley/Dover,No Swimming
2024-01-09 0:00:00,Escherichia coli,609S,Washington St. Bridge,42.3252,-71.2585,96,cfu/100ml,Wellesley/Newton,Safe
2023-12-12 0:00:00,Escherichia coli,784S,New Charles River Dam,42.369,-71.0617,1660,cfu/100ml,Boston,Not safe for activities
2023-12-12 0:00:00,Escherichia coli,290S,West St. / Dover Rd. ,42.1888,-71.3333,2610,cfu/100ml,Medfield/Millis,Not safe for activities
2023-12-12 0:00:00,Escherichia coli,269T,Causeway St./ Stop River,42.1585,-71.3029,2140,cfu/100ml,Medfield,Not safe for activities
2023-12-12 0:00:00,Escherichia coli,267S,Dwight St. Bridge,42.1735,-71.3232,2140,cfu/100ml,Millis/Medfield,Not safe for activities
2023-12-12 0:00:00,Escherichia coli,229S,"Rt. 115, Baltimore St.",42.1433,-71.3493,1550,cfu/100ml,Millis,Not safe for activities
2023-12-12 0:00:00,Escherichia coli,165S,Shaw St. / Elm St. Bridge,42.1365,-71.4185,496,cfu/100ml,Franklin/Medway,No Swimming
2023-12-12 0:00:00,Escherichia coli,90CS,"Rt. 126, N. Main St.",42.0943,-71.476,9210,cfu/100ml,Bellingham,Not safe for activities
2023-12-12 0:00:00,Escherichia coli,012S,Watertown Dam Footbridge,42.3651,-71.1903,388,cfu/100ml,Watertown,No Swimming
2023-12-12 0:00:00,Escherichia coli,35CS,Central Street Bridge,42.1395,-71.5123,404,cfu/100ml,Milford,No Swimming
2023-12-12 0:00:00,Escherichia coli,773S,Longfellow Bridge,42.3614,-71.0754,1600,cfu/100ml,Cambridge,Not safe for activities
2023-12-12 0:00:00,Escherichia coli,763S,Massachusetts Ave. (Harvard) Bridge,42.3544,-71.0914,1470,cfu/100ml,Boston/Cambridge,Not safe for activities
2023-12-12 0:00:00,Escherichia coli,760T,Muddy River at Commonwealth Ave.,42.3487,-71.0918,2400,cfu/100ml,Boston,Not safe for activities
2023-12-12 0:00:00,Escherichia coli,743S,Western Ave. Bridge,42.3642,-71.1168,959,cfu/100ml,Boston/Cambridge,No Swimming
2023-12-12 0:00:00,Escherichia coli,729S,Eliot St. Bridge,42.3716,-71.1328,1070,cfu/100ml,Boston/Cambridge,No Swimming
2023-12-12 0:00:00,Escherichia coli,700S,N. Beacon St. Bridge,42.3589,-71.1616,441,cfu/100ml,Brighton/Watertown,No Swimming
2023-12-12 0:00:00,Escherichia coli,130S,Maple St. Bridge,42.1195,-71.4534,495,cfu/100ml,Bellingham,No Swimming
2023-12-12 0:00:00,Escherichia coli,567S,Nahanton Park,42.2971,-71.2078,717,cfu/100ml,Needham/Newton,No Swimming
2023-12-12 0:00:00,Escherichia coli,715S,Arsenal St. Bridge,42.3616,-71.1473,620,cfu/100ml,Brighton/Watertown,No Swimming
2023-12-12 0:00:00,Escherichia coli,675S,North St. Bridge,42.3672,-71.2182,309,cfu/100ml,Newton/Waltham/Watertown,No Swimming
2023-12-12 0:00:00,Escherichia coli,662S,Moody St. Bridge,42.3732,-71.2367,408,cfu/100ml,Waltham,No Swimming
2023-12-12 0:00:00,Escherichia coli,635S,2391 Commonwealth Ave.,42.3448,-71.2599,650,cfu/100ml,Newton,No Swimming
2023-12-12 0:00:00,Escherichia coli,621S,Leo J. Martin Golf Course / Park Rd.,42.3306,-71.268,583,cfu/100ml,Newton/Weston,No Swimming
2023-12-12 0:00:00,Escherichia coli,609S,Washington St. Bridge,42.3252,-71.2585,657,cfu/100ml,Wellesley/Newton,No Swimming
2023-12-12 0:00:00,Escherichia coli,318S,Rt. 27 Bridge / S. Main St.,42.2099,-71.3517,546,cfu/100ml,Medfield/Sherborn,No Swimming
2023-12-12 0:00:00,Escherichia coli,591S,Rt. 9 Gaging Station,42.3165,-71.2281,601,cfu/100ml,Newton/Wellesley,No Swimming
2023-12-12 0:00:00,Escherichia coli,343S,Farm Rd./Bridge St.,42.2326,-71.3303,350,cfu/100ml,Dover/Sherborn,No Swimming
2023-12-12 0:00:00,Escherichia coli,534S,Rt. 109 Bridge,42.2708,-71.1732,556,cfu/100ml,Boston/Dedham,No Swimming
2023-12-12 0:00:00,Escherichia coli,521S,Ames St. Bridge,42.2524,-71.1763,464,cfu/100ml,Dedham,No Swimming
2023-12-12 0:00:00,Escherichia coli,484S,Greendale Ave. / Lyons St. / Dedham Medical Center,42.267,-71.205,880,cfu/100ml,Dedham/Needham ,No Swimming
2023-12-12 0:00:00,Escherichia coli,447S,"USGS Dover Gage, Mill St.",42.2563,-71.2596,771,cfu/100ml,Dover/Needham,No Swimming
2023-12-12 0:00:00,Escherichia coli,387S,Elm Bank / Cheney Dr. Bridge,42.2757,-71.3095,187,cfu/100ml,Wellesley/Dover,Safe
2023-12-12 0:00:00,Escherichia coli,400S,Charles River Road Bridge,42.2693,-71.2998,272,cfu/100ml,Dover/Needham,No Swimming
2023-12-12 0:00:00,Escherichia coli,59CS,Mellen St. Bridge,42.1169,-71.5014,19900,cfu/100ml,Bellingham/Hopedale/Milford,Not safe for activities
2023-11-14 0:00:00,Escherichia coli,343S,Farm Rd./Bridge St.,42.2326,-71.3303,10,cfu/100ml,Dover/Sherborn,Safe
2023-11-14 0:00:00,Escherichia coli,675S,North St. Bridge,42.3672,-71.2182,51,cfu/100ml,Newton/Waltham/Watertown,Safe
2023-11-14 0:00:00,Escherichia coli,662S,Moody St. Bridge,42.3732,-71.2367,20,cfu/100ml,Waltham,Safe
2023-11-14 0:00:00,Escherichia coli,635S,2391 Commonwealth Ave.,42.3448,-71.2599,10,cfu/100ml,Newton,Safe
2023-11-14 0:00:00,Escherichia coli,621S,Leo J. Martin Golf Course / Park Rd.,42.3306,-71.268,20,cfu/100ml,Newton/Weston,Safe
2023-11-14 0:00:00,Escherichia coli,609S,Washington St. Bridge,42.3252,-71.2585,20,cfu/100ml,Wellesley/Newton,Safe
2023-11-14 0:00:00,Escherichia coli,59CS,Mellen St. Bridge,42.1169,-71.5014,3870,cfu/100ml,Bellingham/Hopedale/Milford,Not safe for activities
2023-11-14 0:00:00,Escherichia coli,591S,Rt. 9 Gaging Station,42.3165,-71.2281,20,cfu/100ml,Newton/Wellesley,Safe
2023-11-14 0:00:00,Escherichia coli,567S,Nahanton Park,42.2971,-71.2078,41,cfu/100ml,Needham/Newton,Safe
2023-11-14 0:00:00,Escherichia coli,534S,Rt. 109 Bridge,42.2708,-71.1732,134,cfu/100ml,Boston/Dedham,Safe
2023-11-14 0:00:00,Escherichia coli,521S,Ames St. Bridge,42.2524,-71.1763,20,cfu/100ml,Dedham,Safe
2023-11-14 0:00:00,Escherichia coli,484S,Greendale Ave. / Lyons St. / Dedham Medical Center,42.267,-71.205,20,cfu/100ml,Dedham/Needham ,Safe
2023-11-14 0:00:00,Escherichia coli,447S,"USGS Dover Gage, Mill St.",42.2563,-71.2596,20,cfu/100ml,Dover/Needham,Safe
2023-11-14 0:00:00,Escherichia coli,400S,Charles River Road Bridge,42.2693,-71.2998,10,cfu/100ml,Dover/Needham,Safe
2023-11-14 0:00:00,Escherichia coli,90CS,"Rt. 126, N. Main St.",42.0943,-71.476,31,cfu/100ml,Bellingham,Safe
2023-11-14 0:00:00,Escherichia coli,130S,Maple St. Bridge,42.1195,-71.4534,86,cfu/100ml,Bellingham,Safe
2023-11-14 0:00:00,Escherichia coli,318S,Rt. 27 Bridge / S. Main St.,42.2099,-71.3517,5,cfu/100ml,Medfield/Sherborn,Safe
2023-11-14 0:00:00,Escherichia coli,700S,N. Beacon St. Bridge,42.3589,-71.1616,345,cfu/100ml,Brighton/Watertown,No Swimming
2023-11-14 0:00:00,Escherichia coli,715S,Arsenal St. Bridge,42.3616,-71.1473,187,cfu/100ml,Brighton/Watertown,Safe
2023-11-14 0:00:00,Escherichia coli,729S,Eliot St. Bridge,42.3716,-71.1328,426,cfu/100ml,Boston/Cambridge,No Swimming
2023-11-14 0:00:00,Escherichia coli,760T,Muddy River at Commonwealth Ave.,42.3487,-71.0918,448,cfu/100ml,Boston,No Swimming
2023-11-14 0:00:00,Escherichia coli,387S,Elm Bank / Cheney Dr. Bridge,42.2757,-71.3095,10,cfu/100ml,Wellesley/Dover,Safe
2023-11-14 0:00:00,Escherichia coli,012S,Watertown Dam Footbridge,42.3651,-71.1903,63,cfu/100ml,Watertown,Safe
2023-11-14 0:00:00,Escherichia coli,35CS,Central Street Bridge,42.1395,-71.5123,31,cfu/100ml,Milford,Safe
2023-11-14 0:00:00,Escherichia coli,165S,Shaw St. / Elm St. Bridge,42.1365,-71.4185,10,cfu/100ml,Franklin/Medway,Safe
2023-11-14 0:00:00,Escherichia coli,229S,"Rt. 115, Baltimore St.",42.1433,-71.3493,158,cfu/100ml,Millis,Safe
2023-11-14 0:00:00,Escherichia coli,267S,Dwight St. Bridge,42.1735,-71.3232,20,cfu/100ml,Millis/Medfield,Safe
2023-11-14 0:00:00,Escherichia coli,269T,Causeway St./ Stop River,42.1585,-71.3029,10,cfu/100ml,Medfield,Safe
2023-11-14 0:00:00,Escherichia coli,290S,West St. / Dover Rd. ,42.1888,-71.3333,10,cfu/100ml,Medfield/Millis,Safe
2023-11-14 0:00:00,Escherichia coli,763S,Massachusetts Ave. (Harvard) Bridge,42.3544,-71.0914,10,cfu/100ml,Boston/Cambridge,Safe
2023-11-14 0:00:00,Escherichia coli,784S,New Charles River Dam,42.369,-71.0617,85,cfu/100ml,Boston,Safe
2023-11-14 0:00:00,Escherichia coli,743S,Western Ave. Bridge,42.3642,-71.1168,377,cfu/100ml,Boston/Cambridge,No Swimming
2023-10-19 0:00:00,Escherichia coli,4LONG,Longfellow Bridge-Center,42.3611,-71.0758,70,cfu/100ml,Cambridge,Safe
2023-10-19 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,160,cfu/100ml,Cambridge ,Safe
2023-10-19 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,260,cfu/100ml,Cambridge ,No Swimming
2023-10-19 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,330,cfu/100ml,Watertown,No Swimming
2023-10-17 0:00:00,Escherichia coli,609S,Washington St. Bridge,42.3252,-71.2585,10,cfu/100ml,Wellesley/Newton,Safe
2023-10-17 0:00:00,Escherichia coli,MRBB,Muddy River Babbling Brook - along Pond Ave close to Chestnut St Rotary,42.324,-71.117,20,cfu/100ml,Brookline,Safe
2023-10-17 0:00:00,Escherichia coli,35CS,Central Street Bridge,42.1395,-71.5123,134,cfu/100ml,Milford,Safe
2023-10-17 0:00:00,Escherichia coli,387S,Elm Bank / Cheney Dr. Bridge,42.2757,-71.3095,20,cfu/100ml,Wellesley/Dover,Safe
2023-10-17 0:00:00,Escherichia coli,400S,Charles River Road Bridge,42.2693,-71.2998,41,cfu/100ml,Dover/Needham,Safe
2023-10-17 0:00:00,Escherichia coli,447S,"USGS Dover Gage, Mill St.",42.2563,-71.2596,63,cfu/100ml,Dover/Needham,Safe
2023-10-17 0:00:00,Escherichia coli,484S,Greendale Ave. / Lyons St. / Dedham Medical Center,42.267,-71.205,20,cfu/100ml,Dedham/Needham ,Safe
2023-10-17 0:00:00,Escherichia coli,534S,Rt. 109 Bridge,42.2708,-71.1732,30,cfu/100ml,Boston/Dedham,Safe
2023-10-17 0:00:00,Escherichia coli,343S,Farm Rd./Bridge St.,42.2326,-71.3303,41,cfu/100ml,Dover/Sherborn,Safe
2023-10-17 0:00:00,Escherichia coli,59CS,Mellen St. Bridge,42.1169,-71.5014,110,cfu/100ml,Bellingham/Hopedale/Milford,Safe
2023-10-17 0:00:00,Escherichia coli,269T,Causeway St./ Stop River,42.1585,-71.3029,86,cfu/100ml,Medfield,Safe
2023-10-17 0:00:00,Escherichia coli,621S,Leo J. Martin Golf Course / Park Rd.,42.3306,-71.268,41,cfu/100ml,Newton/Weston,Safe
2023-10-17 0:00:00,Escherichia coli,635S,2391 Commonwealth Ave.,42.3448,-71.2599,31,cfu/100ml,Newton,Safe
2023-10-17 0:00:00,Escherichia coli,648S,"Auburndale Park, Lakes Region",42.3615,-71.2501,97,cfu/100ml,Waltham,Safe
2023-10-17 0:00:00,Escherichia coli,662S,Moody St. Bridge,42.3732,-71.2367,122,cfu/100ml,Waltham,Safe
2023-10-17 0:00:00,Escherichia coli,675S,North St. Bridge,42.3672,-71.2182,41,cfu/100ml,Newton/Waltham/Watertown,Safe
2023-10-17 0:00:00,Escherichia coli,591S,Rt. 9 Gaging Station,42.3165,-71.2281,52,cfu/100ml,Newton/Wellesley,Safe
2023-10-17 0:00:00,Escherichia coli,012S,Watertown Dam Footbridge,42.3651,-71.1903,31,cfu/100ml,Watertown,Safe
2023-10-17 0:00:00,Escherichia coli,700S,N. Beacon St. Bridge,42.3589,-71.1616,262,cfu/100ml,Brighton/Watertown,No Swimming
2023-10-17 0:00:00,Escherichia coli,715S,Arsenal St. Bridge,42.3616,-71.1473,211,cfu/100ml,Brighton/Watertown,Safe
2023-10-17 0:00:00,Escherichia coli,729S,Eliot St. Bridge,42.3716,-71.1328,143,cfu/100ml,Boston/Cambridge,Safe
2023-10-17 0:00:00,Escherichia coli,743S,Western Ave. Bridge,42.3642,-71.1168,98,cfu/100ml,Boston/Cambridge,Safe
2023-10-17 0:00:00,Escherichia coli,760T,Muddy River at Commonwealth Ave.,42.3487,-71.0918,313,cfu/100ml,Boston,No Swimming
2023-10-17 0:00:00,Escherichia coli,763S,Massachusetts Ave. (Harvard) Bridge,42.3544,-71.0914,218,cfu/100ml,Boston/Cambridge,Safe
2023-10-17 0:00:00,Escherichia coli,318S,Rt. 27 Bridge / S. Main St.,42.2099,-71.3517,20,cfu/100ml,Medfield/Sherborn,Safe
2023-10-17 0:00:00,Escherichia coli,784S,New Charles River Dam,42.369,-71.0617,31,cfu/100ml,Boston,Safe
2023-10-17 0:00:00,Escherichia coli,90CS,"Rt. 126, N. Main St.",42.0943,-71.476,41,cfu/100ml,Bellingham,Safe
2023-10-17 0:00:00,Escherichia coli,130S,Maple St. Bridge,42.1195,-71.4534,51,cfu/100ml,Bellingham,Safe
2023-10-17 0:00:00,Escherichia coli,165S,Shaw St. / Elm St. Bridge,42.1365,-71.4185,52,cfu/100ml,Franklin/Medway,Safe
2023-10-17 0:00:00,Escherichia coli,199S,Populatic Pond Boat Launch,42.1311,-71.3768,74,cfu/100ml,Norfolk,Safe
2023-10-17 0:00:00,Escherichia coli,229S,"Rt. 115, Baltimore St.",42.1433,-71.3493,10,cfu/100ml,Millis,Safe
2023-10-17 0:00:00,Escherichia coli,267S,Dwight St. Bridge,42.1735,-71.3232,52,cfu/100ml,Millis/Medfield,Safe
2023-10-17 0:00:00,Escherichia coli,567S,Nahanton Park,42.2971,-71.2078,52,cfu/100ml,Needham/Newton,Safe
2023-10-17 0:00:00,Escherichia coli,290S,West St. / Dover Rd. ,42.1888,-71.3333,41,cfu/100ml,Medfield/Millis,Safe
2023-10-17 0:00:00,Escherichia coli,773S,Longfellow Bridge,42.3614,-71.0754,272,cfu/100ml,Cambridge,No Swimming
2023-10-17 0:00:00,Escherichia coli,521S,Ames St. Bridge,42.2524,-71.1763,20,cfu/100ml,Dedham,Safe
2023-10-12 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,130,cfu/100ml,Watertown,Safe
2023-10-12 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,940,cfu/100ml,Cambridge ,No Swimming
2023-10-12 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,280,cfu/100ml,Cambridge ,No Swimming
2023-10-12 0:00:00,Escherichia coli,4LONG,Longfellow Bridge-Center,42.3611,-71.0758,100,cfu/100ml,Cambridge,Safe
2023-10-05 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,320,cfu/100ml,Watertown,No Swimming
2023-10-05 0:00:00,Escherichia coli,4LONG,Longfellow Bridge-Center,42.3611,-71.0758,230,cfu/100ml,Cambridge,Safe
2023-10-05 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,1200,cfu/100ml,Cambridge ,No Swimming
2023-10-05 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,330,cfu/100ml,Cambridge ,No Swimming
2023-09-28 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,340,cfu/100ml,Watertown,No Swimming
2023-09-28 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,280,cfu/100ml,Cambridge ,No Swimming
2023-09-28 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,150,cfu/100ml,Cambridge ,Safe
2023-09-28 0:00:00,Escherichia coli,4LONG,Longfellow Bridge-Center,42.3611,-71.0758,150,cfu/100ml,Cambridge,Safe
2023-09-21 0:00:00,Escherichia coli,3BU,BU Bridge-Center,42.3526,-71.1112,320,cfu/100ml,Cambridge ,No Swimming
2023-09-21 0:00:00,Escherichia coli,2LARZ,Larz Anderson Bridge-Center,42.3691,-71.1235,500,cfu/100ml,Cambridge ,No Swimming
2023-09-21 0:00:00,Escherichia coli,4LONG,Longfellow Bridge-Center,42.3611,-71.0758,600,cfu/100ml,Cambridge,No Swimming
2023-09-21 0:00:00,Escherichia coli,1NBS,North Beacon St. Bridge-Center,42.3589,-71.1619,300,cfu/100ml,Watertown,No Swimming
2023-09-19 0:00:00,Escherichia coli,012S,Watertown Dam Footbridge,42.3651,-71.1903,1150,cfu/100ml,Watertown,No Swimming
2023-09-19 0:00:00,Escherichia coli,521S,Ames St. Bridge,42.2524,-71.1763,1100,cfu/100ml,Dedham,No Swimming
2023-09-19 0:00:00,Escherichia coli,447S,"USGS Dover Gage, Mill St.",42.2563,-71.2596,2140,cfu/100ml,Dover/Needham,Not safe for activities
